id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
37413765,https://www.airbnb.com/rooms/37413765,2020-09-01,City Beauty-comfortable and safe Apt 3 Room 1,289552110,https://www.airbnb.com/users/show/289552110,Nikki,"Allston, Massachusetts, United States",Allston,,42.34873,-71.13752,Private room in townhouse,Private room,2,1.0,1.0,56.0,2,180,2.0,t,0,0,0,131,15,STRES,t,,,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,64-1,False,,210.53421988254314,,,#9E9E9E,
37568228,https://www.airbnb.com/rooms/37568228,2020-09-01,in the Heart of BOSTON Apt 8 Room 3,289552110,https://www.airbnb.com/users/show/289552110,Nikki,,Allston,,42.34932,-71.13667,Private room in townhouse,Private room,2,1.0,1.0,42.0,2,180,2.0,t,0,0,0,131,12,STRES,t,,,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,64-1,False,,118.280404402186,,,#9E9E9E,
37570017,https://www.airbnb.com/rooms/37570017,2020-09-01,City Beauty-convenient and safe Apt 3 Room 4,289552110,https://www.airbnb.com/users/show/289552110,Nikki,,Allston,,42.34957,-71.13705,Private room in townhouse,Private room,2,1.0,1.0,61.0,2,180,2.0,t,0,0,0,131,17,STRES,t,,,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,64-1,False,,132.65984250302978,,,#9E9E9E,
