id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
44618564,https://www.airbnb.com/rooms/44618564,2020-09-01,Clean apartment home | 2BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,5,2.0,2.0,247.0,91,365,91.0,t,1,1,1,1,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-4,False,,27.33685004326427,1-4-0,3.478980634755384e-09,#FF9800,True
44618571,https://www.airbnb.com/rooms/44618571,2020-08-31,Clean apartment home | 2BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,5,2.0,2.0,213.0,91,365,91.0,t,22,52,82,357,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-4,False,,27.33685004326427,1-4-0,3.478980634755384e-09,#FF9800,True
44618574,https://www.airbnb.com/rooms/44618574,2020-08-31,Clean apartment home | Studio in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,1,,1.0,137.0,91,365,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-4,False,,27.33685004326427,1-4-0,3.478980634755384e-09,#FF9800,True
44618589,https://www.airbnb.com/rooms/44618589,2020-08-31,Clean apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,,42.3287,-71.11078,Entire serviced apartment,Entire home/apt,3,1.0,1.0,153.0,91,365,91.0,t,0,29,59,334,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-4,False,,277.80586630382925,,,#FF9800,True
44618598,https://www.airbnb.com/rooms/44618598,2020-08-31,Clean apartment home | 2BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,5,2.0,2.0,225.0,91,365,91.0,t,0,14,44,319,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-4,False,,27.33685004326427,1-4-0,3.478980634755384e-09,#FF9800,True
44618600,https://www.airbnb.com/rooms/44618600,2020-08-31,Clean apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,3,1.0,1.0,169.0,91,365,91.0,t,16,46,76,351,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-4,False,,27.33685004326427,1-4-0,3.478980634755384e-09,#FF9800,True
44618601,https://www.airbnb.com/rooms/44618601,2020-08-31,Clean apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,3,1.0,1.0,158.0,91,365,91.0,t,0,0,30,305,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-4,False,,27.33685004326427,1-4-0,3.478980634755384e-09,#FF9800,True
45122667,https://www.airbnb.com/rooms/45122667,2020-08-31,Clean apartment home | 2BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Jamaica Plain,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,5,2.0,2.0,209.64,91,365,91.0,t,0,0,27,302,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-4,False,,27.33685004326427,1-4-0,3.478980634755384e-09,#FF9800,True
45122669,https://www.airbnb.com/rooms/45122669,2020-08-31,Clean apartment home | Studio in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Jamaica Plain,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,1,,1.0,161.0,91,365,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-4,False,,27.33685004326427,1-4-0,3.478980634755384e-09,#FF9800,True
45122684,https://www.airbnb.com/rooms/45122684,2020-08-31,Clean apartment home | Studio in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Jamaica Plain,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,1,,1.0,152.0,91,365,91.0,t,0,0,28,303,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-4,False,,27.33685004326427,1-4-0,3.478980634755384e-09,#FF9800,True
45122688,https://www.airbnb.com/rooms/45122688,2020-08-31,Clean apartment home | Studio in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Jamaica Plain,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,1,,1.0,151.0,91,365,91.0,t,17,47,77,352,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-4,False,,27.33685004326427,1-4-0,3.478980634755384e-09,#FF9800,True
45122694,https://www.airbnb.com/rooms/45122694,2020-08-31,Clean apartment home | 2BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Jamaica Plain,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,5,2.0,2.0,227.0,91,365,91.0,t,17,47,77,352,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-4,False,,27.33685004326427,1-4-0,3.478980634755384e-09,#FF9800,True
45122709,https://www.airbnb.com/rooms/45122709,2020-08-31,Clean apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Jamaica Plain,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,3,1.0,1.0,172.0,91,365,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-4,False,,27.33685004326427,1-4-0,3.478980634755384e-09,#FF9800,True
45122710,https://www.airbnb.com/rooms/45122710,2020-08-31,Clean apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Jamaica Plain,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,3,1.0,1.0,156.0,91,365,91.0,t,0,0,25,300,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-4,False,,27.33685004326427,1-4-0,3.478980634755384e-09,#FF9800,True
45122742,https://www.airbnb.com/rooms/45122742,2020-08-31,Clean apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Jamaica Plain,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,3,1.0,1.0,173.0,91,365,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-4,False,,27.33685004326427,1-4-0,3.478980634755384e-09,#FF9800,True
