id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
43844312,https://www.airbnb.com/rooms/43844312,2020-09-01,Incredible apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Downtown,,42.35389,-71.05299000000002,Entire serviced apartment,Entire home/apt,3,1.0,1.0,362.0,91,1125,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-5,False,,3.478980634755384e-09,1-5-0,3.478980634755384e-09,#FF9800,True
43844317,https://www.airbnb.com/rooms/43844317,2020-09-01,Incredible apartment home | 2BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Downtown,,42.35389,-71.05299000000002,Entire serviced apartment,Entire home/apt,5,2.0,2.0,276.0,91,1125,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-5,False,,3.478980634755384e-09,1-5-0,3.478980634755384e-09,#FF9800,True
43844319,https://www.airbnb.com/rooms/43844319,2020-09-01,Incredible apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Downtown,,42.35389,-71.05299000000002,Entire serviced apartment,Entire home/apt,3,1.0,1.0,286.0,91,1125,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-5,False,,3.478980634755384e-09,1-5-0,3.478980634755384e-09,#FF9800,True
43844320,https://www.airbnb.com/rooms/43844320,2020-09-01,Incredible apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Downtown,,42.35389,-71.05299000000002,Entire serviced apartment,Entire home/apt,3,1.0,1.0,233.0,91,1125,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-5,False,,3.478980634755384e-09,1-5-0,3.478980634755384e-09,#FF9800,True
44614718,https://www.airbnb.com/rooms/44614718,2020-09-01,Incredible apartment home | Studio in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Downtown,,42.35389,-71.05299000000002,Entire serviced apartment,Entire home/apt,1,,1.0,198.0,91,365,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-5,False,,3.478980634755384e-09,1-5-0,3.478980634755384e-09,#FF9800,True
44614721,https://www.airbnb.com/rooms/44614721,2020-09-01,Incredible apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Downtown,,42.35389,-71.05299000000002,Entire serviced apartment,Entire home/apt,3,1.0,1.0,262.0,91,365,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-5,False,,3.478980634755384e-09,1-5-0,3.478980634755384e-09,#FF9800,True
44614724,https://www.airbnb.com/rooms/44614724,2020-09-01,Incredible apartment home | Studio in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Downtown,,42.35389,-71.05299000000002,Entire serviced apartment,Entire home/apt,3,1.0,1.0,194.0,91,365,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-5,False,,3.478980634755384e-09,1-5-0,3.478980634755384e-09,#FF9800,True
44745986,https://www.airbnb.com/rooms/44745986,2020-09-01,Incredible apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Downtown,,42.35389,-71.05299000000002,Entire serviced apartment,Entire home/apt,3,1.0,1.0,228.0,91,365,91.0,t,0,16,46,321,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-5,False,,3.478980634755384e-09,1-5-0,3.478980634755384e-09,#FF9800,True
45154443,https://www.airbnb.com/rooms/45154443,2020-09-01,Incredible apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Downtown,,42.35389,-71.05299000000002,Entire serviced apartment,Entire home/apt,3,1.0,1.0,185.0,91,365,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-5,False,,3.478980634755384e-09,1-5-0,3.478980634755384e-09,#FF9800,True
45154444,https://www.airbnb.com/rooms/45154444,2020-09-01,Incredible apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Downtown,,42.35389,-71.05299000000002,Entire serviced apartment,Entire home/apt,3,1.0,1.0,216.0,91,365,91.0,t,14,44,74,349,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-5,False,,3.478980634755384e-09,1-5-0,3.478980634755384e-09,#FF9800,True
45154445,https://www.airbnb.com/rooms/45154445,2020-09-01,Incredible apartment home | Studio in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Downtown,,42.35389,-71.05299000000002,Entire serviced apartment,Entire home/apt,3,1.0,1.0,212.0,91,365,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-5,False,,3.478980634755384e-09,1-5-0,3.478980634755384e-09,#FF9800,True
45154446,https://www.airbnb.com/rooms/45154446,2020-09-01,Incredible apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Downtown,,42.35389,-71.05299000000002,Entire serviced apartment,Entire home/apt,3,1.0,1.0,201.0,91,365,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,1-5,False,,3.478980634755384e-09,1-5-0,3.478980634755384e-09,#FF9800,True
