id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
8947232,https://www.airbnb.com/rooms/8947232,2020-09-01,Just around the corner from the Red Line!,16186589,https://www.airbnb.com/users/show/16186589,Marie,"Boston, Massachusetts, United States",Dorchester,,42.28959,-71.06829,Private room in apartment,Private room,1,1.0,1.0,38.0,30,1125,30.0,t,24,54,84,359,12,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,16-1,True,0.0,327.0643078232543,,,#FF9800,True
12175961,https://www.airbnb.com/rooms/12175961,2020-09-01,Comfortable Room w/ AirBed by the Redline,16186589,https://www.airbnb.com/users/show/16186589,Marie,"Boston, Massachusetts, United States",Dorchester,,42.28825,-71.06668,Private room in apartment,Private room,1,1.0,1.0,34.0,30,1125,30.0,t,24,54,84,359,7,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,16-1,True,0.0,343.98537067937065,,,#FF9800,True
17849739,https://www.airbnb.com/rooms/17849739,2020-09-01,Accessible & Great Private Bedroom Near T!,16186589,https://www.airbnb.com/users/show/16186589,Marie,"Boston, Massachusetts, United States",Dorchester,,42.28918,-71.0668,Private room in apartment,Private room,1,1.0,1.0,33.0,30,1125,30.0,t,24,54,84,359,3,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,16-1,True,0.0,141.2003449905761,,,#FF9800,True
23947734,https://www.airbnb.com/rooms/23947734,2020-09-01,Short Walk to T!,16186589,https://www.airbnb.com/users/show/16186589,Marie,"Boston, Massachusetts, United States",Dorchester,,42.28788,-71.06643000000003,Private room in apartment,Private room,1,1.0,1.0,40.0,30,1125,30.0,t,0,0,0,243,0,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,16-1,True,0.0,494.73213135582284,,,#FF9800,True
23965606,https://www.airbnb.com/rooms/23965606,2020-09-01,Bright & Modern 3 Bedroom Apartment near T,16186589,https://www.airbnb.com/users/show/16186589,Marie,"Boston, Massachusetts, United States",Dorchester,,42.2901,-71.06788,Entire apartment,Entire home/apt,3,3.0,3.0,125.0,30,1125,30.0,t,0,0,0,243,0,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,16-1,True,0.0,405.5575170117715,,,#FF9800,True
24034961,https://www.airbnb.com/rooms/24034961,2020-09-01,3 Minutes Walk to the Red Line!,16186589,https://www.airbnb.com/users/show/16186589,Marie,"Boston, Massachusetts, United States",Dorchester,,42.28944,-71.06773000000003,Private room in apartment,Private room,1,1.0,1.0,39.0,30,1124,30.0,t,0,0,0,243,0,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,16-1,True,0.0,176.88603471948028,,,#FF9800,True
