id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,cluster,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
6646604,https://www.airbnb.com/rooms/6646604,"Sunny renovated 1 bed, near BC,BU",CorpGroup16,https://www.airbnb.com/users/show/31340713,STARS,"Boston, Massachusetts, United States",Brighton,2020-09-01,,42.34109,-71.14634000000002,Entire apartment,Entire home/apt,3,1.0,1.0,90.0,91,1125,91.0,t,0,0,19,108,31,Missing,f,Kama,31340713.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,17-5,376.7910339960607,,,#FF9800,True
11067772,https://www.airbnb.com/rooms/11067772,"sunny,cozy,near BC,BU,Boston,MBTA",CorpGroup16,https://www.airbnb.com/users/show/31340713,STARS,"Boston, Massachusetts, United States",Brighton,2020-09-01,,42.34212,-71.15439,Entire apartment,Entire home/apt,4,,2.0,102.0,28,1124,28.0,t,0,0,30,304,45,Missing,f,Kama,31340713.0,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,#FF9800,
14237196,https://www.airbnb.com/rooms/14237196,Lovely garden level studio steps to transportation,CorpGroup16,https://www.airbnb.com/users/show/31340713,STARS,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34932,-71.06681999999998,Entire apartment,Entire home/apt,4,,2.0,115.0,28,1125,28.0,t,0,30,60,324,67,Missing,f,Kama,31340713.0,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,#FF9800,
18170647,https://www.airbnb.com/rooms/18170647,"Great 1 bedrm apt in Boston, Longwd Med",CorpGroup16,https://www.airbnb.com/users/show/31340713,STARS,,Brighton,2020-09-01,,42.34006,-71.14529,Entire apartment,Entire home/apt,4,1.0,2.0,104.0,91,1125,91.0,t,30,60,90,364,3,Missing,f,Kama,31340713.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,17-5,158.16737651837647,,,#FF9800,True
27634728,https://www.airbnb.com/rooms/27634728,Boston Condominium,CorpGroup16,https://www.airbnb.com/users/show/31340713,STARS,"Boston, Massachusetts, United States",Brighton,2020-09-01,,42.33876,-71.15111999999998,Entire condominium,Entire home/apt,4,1.0,2.0,99.0,28,1125,28.0,t,0,0,0,274,14,Missing,f,Kama,31340713.0,No license claimed,,,,,,No license claimed,No license claimed,,1.0,17-4,4401.01416162335,,,#FF9800,True
35605277,https://www.airbnb.com/rooms/35605277,"Renovated Chic 1 Bed, Sleeps 4, Steps to Transit",CorpGroup16,https://www.airbnb.com/users/show/266312920,STARS,"Boston, Massachusetts, United States",Brighton,2020-09-01,,42.33741,-71.15047,Entire condominium,Entire home/apt,4,1.0,2.0,99.0,28,1125,28.0,t,10,40,70,345,0,Missing,f,STARS Of,266312920.0,No license claimed,,,,,,No license claimed,No license claimed,,2.0,17-4,4369.582092937317,17-4-0,40.525981157138226,#FF9800,True
36621324,https://www.airbnb.com/rooms/36621324,Sunny and Spacious Furnished Brighton Studio,CorpGroup16,https://www.airbnb.com/users/show/266312920,STARS,"Boston, Massachusetts, United States",Brighton,2020-09-01,,42.34152,-71.15477,Entire apartment,Entire home/apt,4,,2.0,102.0,28,1125,28.0,t,0,0,30,304,1,022903,f,STARS Of,266312920.0,Not found (fabricated),Not found (fabricated),,Home Share Unit,1.0,,Not found (fabricated),Not found (fabricated),,-1.0,,,,,#E64A19,
36621326,https://www.airbnb.com/rooms/36621326,Downtown Boston Bay Village Furnished Studio,CorpGroup16,https://www.airbnb.com/users/show/266312920,STARS,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34908,-71.06799000000002,Entire apartment,Entire home/apt,4,,2.0,102.0,28,1125,28.0,t,0,30,60,324,0,Missing,f,STARS Of,266312920.0,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,#FF9800,
36621741,https://www.airbnb.com/rooms/36621741,Great 1 bedrm apt in a great location,CorpGroup16,https://www.airbnb.com/users/show/266312920,STARS,,Brighton,2020-09-01,,42.33934,-71.14689,Entire apartment,Entire home/apt,4,1.0,2.0,185.0,91,1125,91.0,t,10,10,10,271,0,Missing,f,STARS Of,266312920.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,17-5,395.17997494715513,,,#FF9800,True
36621742,https://www.airbnb.com/rooms/36621742,"Sunny, Renovated, Furnished 1-Bed",CorpGroup16,https://www.airbnb.com/users/show/266312920,STARS,"Boston, Massachusetts, United States",Brighton,2020-09-01,,42.34076,-71.14537,Room in hotel,Private room,3,1.0,2.0,185.0,91,1125,91.0,t,0,0,19,108,0,Missing,f,STARS Of,266312920.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,17-5,270.63426540165216,,,#FF9800,True
