id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,cluster,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
32570056,https://www.airbnb.com/rooms/32570056,Studio That Is Safe/Clean Ready 4 You! 143-22,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34901,-71.06891,Entire apartment,Entire home/apt,2,1.0,1.0,130.0,2,21,2.0,t,0,0,13,163,46,STRLH/STRBB,f,Bay Village,244600805.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,0.0,6-2,77.11393845072406,6-2-0,70.0891754836881,#9E9E9E,True
32570057,https://www.airbnb.com/rooms/32570057,Studio That Is Safe/Clean Ready 4 You! 143-12,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34831,-71.06876,Entire apartment,Entire home/apt,2,1.0,1.0,130.0,2,500,2.0,t,0,0,0,0,28,STRLH/STRBB,f,Bay Village,244600805.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,0.0,6-2,303.07913306829033,,,#9E9E9E,True
32570059,https://www.airbnb.com/rooms/32570059,Modern Efficiency Studio Awaits Your Stay! 1-1,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34894,-71.07004,Private room in apartment,Private room,2,1.0,1.0,125.0,2,500,2.0,t,0,0,0,119,41,STRLH/STRBB,f,Bay Village,244600805.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,0.0,6-2,238.5431131980117,,,#9E9E9E,True
32570062,https://www.airbnb.com/rooms/32570062,Clean/Safe Efficient Studio Awaits!  143-41,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34913,-71.06899,Private room in apartment,Private room,1,1.0,1.0,111.0,2,500,2.0,t,29,59,60,268,16,STRLH/STRBB,f,Bay Village,244600805.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,0.0,6-2,53.92104347930822,6-2-0,21.303442200804135,#9E9E9E,True
32687520,https://www.airbnb.com/rooms/32687520,Modern Single Studio at the Heart of Boston! 1-21,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-09-01,,42.3493,-71.06918,Private room in apartment,Private room,1,1.0,1.0,112.0,2,500,2.0,t,12,27,57,209,17,STRLH/STRBB,f,Bay Village,244600805.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,0.0,6-2,79.61631823396691,6-2-0,59.85319053591198,#9E9E9E,True
32831946,https://www.airbnb.com/rooms/32831946,Welcoming Private Studio for One!  5-44,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34892,-71.07036,Private room in loft,Private room,1,1.0,1.0,107.0,2,500,2.0,t,0,0,15,168,17,101724,f,Bay Village,244600805.0,Not found (fabricated),Not found (fabricated),,Home Share Unit,11.0,,Not found (fabricated),Not found (fabricated),,0.0,6-3,121.81260171371478,6-3-0,43.532862298257285,#E64A19,True
32861018,https://www.airbnb.com/rooms/32861018,"Location A++, Sleeps 3 1-31",CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34906,-71.0691,Entire apartment,Entire home/apt,3,1.0,2.0,137.0,2,21,2.0,t,29,59,89,242,21,STRLH/STRBB,f,Bay Village,244600805.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,0.0,6-2,22.61629236026124,6-2-0,48.75419176917005,#9E9E9E,True
32861021,https://www.airbnb.com/rooms/32861021,Prices/Location CANNOT Be Beat! 5-B1,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34873,-71.07066999999998,Entire apartment,Entire home/apt,2,,1.0,126.0,2,500,2.0,t,7,7,37,187,46,101724,f,Bay Village,244600805.0,Not found (fabricated),Not found (fabricated),,Home Share Unit,11.0,,Not found (fabricated),Not found (fabricated),,0.0,6-3,228.64424320679524,,,#E64A19,True
32861080,https://www.airbnb.com/rooms/32861080,Private Studio in Boston's Bay Village! 5-22,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34943,-71.07047,Entire apartment,Entire home/apt,2,1.0,1.0,130.0,2,500,2.0,t,0,0,0,151,43,101724,f,Bay Village,244600805.0,Not found (fabricated),Not found (fabricated),,Home Share Unit,11.0,,Not found (fabricated),Not found (fabricated),,0.0,6-3,194.33212518302082,6-3-1,18.210037762605022,#E64A19,True
32861086,https://www.airbnb.com/rooms/32861086,Modern Single Studio at the Heart of Boston! 1-24,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,2020-08-31,,42.34948,-71.06858000000003,Private room in apartment,Private room,1,1.0,1.0,111.0,2,500,2.0,t,10,40,70,223,27,STRLH/STRBB,f,Bay Village,244600805.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,0.0,6-2,217.39408100564702,6-2-0,162.26718406999206,#9E9E9E,True
