id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
29898702,https://www.airbnb.com/rooms/29898702,2020-08-31,"Charlesmark, boutique hotel room in Copley Square",224820689,https://www.airbnb.com/users/show/224820689,Charlesmark,"Boston, Massachusetts, United States",Back Bay,,42.35006,-71.07858,Room in boutique hotel,Hotel room,2,1.0,1.0,163.0,1,1125,1.0,t,29,59,89,329,60,STRLH/STRBB,t,,,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,86-1,True,0.0,6.052355159689925,86-1-0,6.052355159689925,#9E9E9E,
30036357,https://www.airbnb.com/rooms/30036357,2020-08-31,"A Boutique Hotel Room in Copley, Charlesmark Hotel",224820689,https://www.airbnb.com/users/show/224820689,Charlesmark,"Boston, Massachusetts, United States",Back Bay,,42.35006,-71.07858,Room in boutique hotel,Hotel room,2,1.0,1.0,163.0,1,28,1.0,t,29,59,89,329,51,STRLH/STRBB,t,,,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,86-1,True,0.0,6.052355159689925,86-1-0,6.052355159689925,#9E9E9E,
30037052,https://www.airbnb.com/rooms/30037052,2020-08-31,Queen Size Bed Boutique Hotel @ The Charlesmark,224820689,https://www.airbnb.com/users/show/224820689,Charlesmark,"Boston, Massachusetts, United States",Back Bay,,42.35006,-71.07858,Room in boutique hotel,Hotel room,2,1.0,1.0,183.0,1,28,1.0,t,29,59,89,327,20,STRLH/STRBB,t,,,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,86-1,True,0.0,6.052355159689925,86-1-0,6.052355159689925,#9E9E9E,
30060158,https://www.airbnb.com/rooms/30060158,2020-08-31,The Charlesmark Hotel Premium Queen Copley Square,224820689,https://www.airbnb.com/users/show/224820689,Charlesmark,"Boston, Massachusetts, United States",Back Bay,,42.35006,-71.07858,Room in boutique hotel,Hotel room,3,1.0,2.0,183.29,1,28,1.0,t,29,59,89,329,10,STRLH/STRBB,t,,,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,86-1,True,0.0,6.052355159689925,86-1-0,6.052355159689925,#9E9E9E,
31591262,https://www.airbnb.com/rooms/31591262,2020-08-31,Boutique Hotel Room - Charlesmark Hotel,224820689,https://www.airbnb.com/users/show/224820689,Charlesmark,"Boston, Massachusetts, United States",Back Bay,,42.34998,-71.07855,Room in boutique hotel,Hotel room,2,1.0,1.0,163.0,1,28,1.0,t,29,59,89,326,51,STRLH/STRBB,t,,,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,86-1,True,0.0,24.20942159912211,86-1-0,24.20942159912211,#9E9E9E,
