id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
32570059,https://www.airbnb.com/rooms/32570059,2020-08-31,Modern Efficiency Studio Awaits Your Stay! 1-1,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,,42.34894,-71.07004,Private room in apartment,Private room,2,1.0,1.0,125.0,2,500,2.0,t,0,0,0,119,41,STRLH/STRBB,f,Bay Village,244600805.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,6-1,True,0.0,89.864165023909,6-1-1,107.30206962664484,#9E9E9E,True
32831946,https://www.airbnb.com/rooms/32831946,2020-08-31,Welcoming Private Studio for One!  5-44,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,,42.34892,-71.07036,Private room in loft,Private room,1,1.0,1.0,107.0,2,500,2.0,t,0,0,15,168,17,101724,f,Bay Village,244600805.0,Not found (fabricated),Not found (fabricated),,,11.0,,Not found (fabricated),Not found (fabricated),,6-1,True,0.0,172.17217225936344,6-1-1,27.017600089236353,#E64A19,True
32861088,https://www.airbnb.com/rooms/32861088,2020-08-31,"Location A++, Sleeps 3 143-23",CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,,42.34899,-71.07026,Entire apartment,Entire home/apt,3,1.0,2.0,137.0,2,21,2.0,t,29,59,89,242,70,STRLH/STRBB,f,Bay Village,244600805.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,6-1,True,0.0,139.48529142122186,6-1-1,47.92276272322933,#9E9E9E,True
34149470,https://www.airbnb.com/rooms/34149470,2020-08-31,Safe/Clean Studio With Flexible Cancellations! 3-31,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,,42.34906,-71.07042,Private room in loft,Private room,1,1.0,1.0,107.0,2,500,2.0,t,0,29,31,31,14,101772,f,Bay Village,244600805.0,Not found (fabricated),Not found (fabricated),,,8.0,,Not found (fabricated),Not found (fabricated),,6-1,True,0.0,179.9682539069955,6-1-1,33.41064863167014,#E64A19,True
34149872,https://www.airbnb.com/rooms/34149872,2020-08-31,Stylish Private Studio in Boston! 3-33,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,,Bay Village,,42.34877,-71.07016999999998,Entire apartment,Entire home/apt,2,1.0,1.0,130.0,2,21,2.0,t,29,59,89,364,48,101772,f,Bay Village,244600805.0,Not found (fabricated),Not found (fabricated),,,8.0,,Not found (fabricated),Not found (fabricated),,6-1,True,0.0,155.78940462541763,6-1-1,101.93862941801045,#E64A19,True
36036969,https://www.airbnb.com/rooms/36036969,2020-08-31,Safe/Clean Studio With Flexible Cancellations! 3-41,CorpGroup6,https://www.airbnb.com/users/show/244600805,Bay Village,"Boston, Massachusetts, United States",Bay Village,,42.34898,-71.07078,Private room in apartment,Private room,1,1.0,1.0,107.0,2,500,2.0,t,29,59,89,242,17,101772,f,Bay Village,244600805.0,Not found (fabricated),Not found (fabricated),,,8.0,,Not found (fabricated),Not found (fabricated),,6-1,True,0.0,279.0423324277833,6-1-1,93.34991531298776,#E64A19,True
37889446,https://www.airbnb.com/rooms/37889446,2020-08-31,Private Studio in Boston's Bay Village!! 5-33,CorpGroup6,https://www.airbnb.com/users/show/285344759,Bay Village,"Boston, Massachusetts, United States",Bay Village,,42.34903,-71.07032,Entire apartment,Entire home/apt,2,1.0,1.0,130.0,2,500,2.0,t,0,0,12,165,28,101724,f,Bv,285344759.0,Not found (fabricated),Not found (fabricated),,,11.0,,Not found (fabricated),Not found (fabricated),,6-1,True,0.0,153.4859156050961,6-1-1,38.21855529616784,#E64A19,True
39004265,https://www.airbnb.com/rooms/39004265,2020-08-31,Modern Efficiency Studio Awaits Your Stay! 1-23,CorpGroup6,https://www.airbnb.com/users/show/285344759,Bay Village,"Boston, Massachusetts, United States",Bay Village,,42.34896,-71.07079,Private room in apartment,Private room,2,1.0,1.0,120.0,2,500,2.0,t,0,0,0,0,13,101723,f,Bv,285344759.0,Not found (fabricated),Not found (fabricated),,,20.0,,Not found (fabricated),Not found (fabricated),,6-1,True,0.0,282.63312086107936,6-1-1,96.02314654830865,#E64A19,True
40512451,https://www.airbnb.com/rooms/40512451,2020-08-31,"Clean, Safe, & Ready For You! 143-33",CorpGroup6,https://www.airbnb.com/users/show/285344759,Bay Village,"Boston, Massachusetts, United States",Bay Village,,42.349,-71.07054000000002,Private room in apartment,Private room,2,1.0,1.0,120.0,2,500,2.0,t,0,0,0,135,5,101723,f,Bv,285344759.0,Not found (fabricated),Not found (fabricated),,,20.0,,Not found (fabricated),Not found (fabricated),,6-1,True,0.0,213.75507571364108,6-1-1,30.550303219057174,#E64A19,True
40882667,https://www.airbnb.com/rooms/40882667,2020-08-31,"Spring/Summer Discounts, Book Now! 5-43",CorpGroup6,https://www.airbnb.com/users/show/285344759,Bay Village,"Boston, Massachusetts, United States",Bay Village,,42.34904,-71.07066999999998,Private room in apartment,Private room,2,1.0,1.0,120.0,2,500,2.0,t,0,0,0,0,6,101723,f,Bv,285344759.0,Not found (fabricated),Not found (fabricated),,,20.0,,Not found (fabricated),Not found (fabricated),,6-1,True,0.0,247.71940688688932,6-1-1,68.59485690036223,#E64A19,True
