id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
40375320,https://www.airbnb.com/rooms/40375320,2020-09-01,Modern Studio in Boston Near Metro + Pet-Friendly,CorpGroup18,https://www.airbnb.com/users/show/48005494,Zeus,,Downtown,,42.35471,-71.05214000000002,Entire serviced apartment,Entire home/apt,2,,0.0,123.0,31,1125,31.0,t,18,48,78,168,0,Missing,t,Zeus,48005494.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
40375467,https://www.airbnb.com/rooms/40375467,2020-09-01,Lovely Studio in Boston Near Metro + Pet-Friendly,CorpGroup18,https://www.airbnb.com/users/show/48005494,Zeus,,Downtown,,42.35411,-71.05356,Entire serviced apartment,Entire home/apt,2,,0.0,143.0,31,1125,31.0,t,0,0,22,112,0,Missing,t,Zeus,48005494.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
40729917,https://www.airbnb.com/rooms/40729917,2020-09-01,"Lovely 1BR in Boston, Near Metro + Pet-Friendly",CorpGroup18,https://www.airbnb.com/users/show/48005494,Zeus,,Downtown,,42.36699,-71.06427,Entire serviced apartment,Entire home/apt,2,1.0,1.0,132.0,31,1125,31.0,t,16,46,76,166,1,Missing,t,Zeus,48005494.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
40730006,https://www.airbnb.com/rooms/40730006,2020-08-31,"Lovely Studio in Boston, Near Metro + Pet-Friendly",CorpGroup18,https://www.airbnb.com/users/show/48005494,Zeus,,Downtown,,42.36512000000001,-71.06265,Entire serviced apartment,Entire home/apt,2,,0.0,92.0,31,1125,31.0,t,0,29,59,150,0,Missing,t,Zeus,48005494.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
40730119,https://www.airbnb.com/rooms/40730119,2020-08-31,"Lovely Studio in Boston, Pet-Friendly + Near Metro",CorpGroup18,https://www.airbnb.com/users/show/48005494,Zeus,,Downtown,,42.36625,-71.06228,Entire serviced apartment,Entire home/apt,2,,0.0,138.0,31,1125,31.0,t,18,48,78,169,0,Missing,t,Zeus,48005494.0,No license claimed,,,,,,No license claimed,No license claimed,,19-3,True,0.0,114.89613548381512,,,#FF9800,
40971703,https://www.airbnb.com/rooms/40971703,2020-08-31,"Lovely, Pet-Friendly 2BR in Boston Near Metro",CorpGroup18,https://www.airbnb.com/users/show/48005494,Zeus,,Downtown,,42.36676,-71.06278,Entire serviced apartment,Entire home/apt,4,2.0,2.0,167.0,91,1125,91.0,t,16,46,76,167,0,Missing,t,Zeus,48005494.0,No license claimed,,,,,,No license claimed,No license claimed,,19-3,True,0.0,114.89597814577252,,,#FF9800,
41076686,https://www.airbnb.com/rooms/41076686,2020-08-31,Furnished 1BR in Boston w/ Gym + .5 miles to Metro,CorpGroup18,https://www.airbnb.com/users/show/48005494,Zeus,,Back Bay,,42.34721,-71.07921999999998,Entire serviced apartment,Entire home/apt,2,1.0,1.0,154.0,31,1125,31.0,t,0,0,0,0,0,Missing,t,Zeus,48005494.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
41076804,https://www.airbnb.com/rooms/41076804,2020-08-31,Furnished 2BR in Boston w/ Gym + .5 miles to Metro,CorpGroup18,https://www.airbnb.com/users/show/48005494,Zeus,,Back Bay,,42.34859,-71.08113,Entire serviced apartment,Entire home/apt,4,2.0,2.0,171.0,31,1125,31.0,t,2,32,62,153,0,Missing,t,Zeus,48005494.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
41105586,https://www.airbnb.com/rooms/41105586,2020-08-31,Furnished Pet-Friendly 1BR in Boston w/ Gym,CorpGroup18,https://www.airbnb.com/users/show/48005494,Zeus,,Downtown,,42.35235,-71.06364,Entire serviced apartment,Entire home/apt,2,1.0,1.0,119.0,31,1125,31.0,t,2,32,62,153,1,Missing,t,Zeus,48005494.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
41429954,https://www.airbnb.com/rooms/41429954,2020-08-31,Furnished Boston Studio w/ Concierge + Gym,CorpGroup18,https://www.airbnb.com/users/show/48005494,Zeus,,South Boston Waterfront,,42.3504,-71.04552,Entire serviced apartment,Entire home/apt,2,,0.0,131.0,31,1125,31.0,t,0,0,0,2,0,Missing,t,Zeus,48005494.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
41611361,https://www.airbnb.com/rooms/41611361,2020-09-01,Studio in Boston w/ Amenities + Great Location,CorpGroup18,https://www.airbnb.com/users/show/48005494,Zeus,,South Boston Waterfront,,42.35176,-71.04587,Entire serviced apartment,Entire home/apt,2,,0.0,116.0,31,1125,31.0,t,0,0,11,101,0,Missing,t,Zeus,48005494.0,No license claimed,,,,,,No license claimed,No license claimed,,19-2,True,0.5,81.17721479407946,,,#FF9800,
41615014,https://www.airbnb.com/rooms/41615014,2020-09-01,Boston 1BR at Watermark Seaport w/ Concierge + Gym,CorpGroup18,https://www.airbnb.com/users/show/48005494,Zeus,,South Boston Waterfront,,42.35178,-71.04647,Entire serviced apartment,Entire home/apt,2,1.0,1.0,119.0,31,1125,31.0,t,0,0,23,113,1,Missing,t,Zeus,48005494.0,No license claimed,,,,,,No license claimed,No license claimed,,19-2,True,0.5,81.17720195620097,,,#FF9800,
42094372,https://www.airbnb.com/rooms/42094372,2020-08-31,Airy Downtown 1BR Near Harbor w/ Concierge,CorpGroup18,https://www.airbnb.com/users/show/48005494,Zeus,,Downtown,,42.35853,-71.05828000000002,Entire serviced apartment,Entire home/apt,2,1.0,1.0,139.0,31,1125,31.0,t,0,0,0,155,0,Missing,t,Zeus,48005494.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
42094510,https://www.airbnb.com/rooms/42094510,2020-09-01,Beautiful 1BR in The Devonshire Near Shops,CorpGroup18,https://www.airbnb.com/users/show/48005494,Zeus,,Downtown,,42.35879,-71.05658000000003,Entire serviced apartment,Entire home/apt,2,1.0,1.0,120.0,31,1125,31.0,t,0,0,5,161,0,Missing,t,Zeus,48005494.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
42116996,https://www.airbnb.com/rooms/42116996,2020-09-01,Sleek Downtown Studio w/ Gym Near Parks + Transit,CorpGroup18,https://www.airbnb.com/users/show/48005494,Zeus,,Downtown,,42.35316,-71.05241,Entire serviced apartment,Entire home/apt,2,,0.0,132.0,31,1125,31.0,t,15,45,75,169,1,Missing,t,Zeus,48005494.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
