id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
19154786,https://www.airbnb.com/rooms/19154786,2020-08-31,Comfortable & Convenient ( Centrally Located).,CorpGroup29,https://www.airbnb.com/users/show/133927887,Kat,,Fenway,,42.34568,-71.08887,Entire apartment,Entire home/apt,5,2.0,2.0,192.0,91,1125,91.0,t,0,0,0,0,17,Missing,t,Kat,133927887.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
19356659,https://www.airbnb.com/rooms/19356659,2020-08-31,Cozy and Convenient ( Great Location),CorpGroup29,https://www.airbnb.com/users/show/133927887,Kat,,Fenway,,42.34021,-71.08873,Entire apartment,Entire home/apt,5,2.0,2.0,162.0,91,1125,91.0,t,0,0,0,0,10,Missing,t,Kat,133927887.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
20999140,https://www.airbnb.com/rooms/20999140,2020-08-31,Modern 3 Bed - Steps from Prudential #28,CorpGroup29,https://www.airbnb.com/users/show/133927887,Kat,"Boston, Massachusetts, United States",Back Bay,,42.34439,-71.0852,Entire apartment,Entire home/apt,6,3.0,4.0,165.0,91,1125,91.0,t,0,0,0,0,37,Missing,t,Kat,133927887.0,No license claimed,,,,,,No license claimed,No license claimed,,30-4,True,0.0,10.813979825950724,,,#FF9800,
23015741,https://www.airbnb.com/rooms/23015741,2020-08-31,NEW Lux Modern Apartment on Clearway st #38,CorpGroup29,https://www.airbnb.com/users/show/133927887,Kat,,Back Bay,,42.3461,-71.08447,Entire apartment,Entire home/apt,5,2.0,2.0,800.0,91,1125,91.0,t,0,0,0,0,40,Missing,t,Kat,133927887.0,No license claimed,,,,,,No license claimed,No license claimed,,30-3,True,0.0,100.81260882793256,,,#FF9800,
23017535,https://www.airbnb.com/rooms/23017535,2020-08-31,New 2 Bed Modern Apartment in Downtown Boston #14,CorpGroup29,https://www.airbnb.com/users/show/133927887,Kat,,Back Bay,,42.34439,-71.08528000000003,Entire apartment,Entire home/apt,5,2.0,3.0,250.0,91,1125,91.0,t,0,0,0,0,18,Missing,t,Kat,133927887.0,No license claimed,,,,,,No license claimed,No license claimed,,30-4,True,0.0,10.813979829792618,,,#FF9800,
23017803,https://www.airbnb.com/rooms/23017803,2020-08-31,2 Bed - Modern - Clean living space Prudential #16,CorpGroup29,https://www.airbnb.com/users/show/133927887,Kat,,Back Bay,,42.34579,-71.08674,Entire apartment,Entire home/apt,5,2.0,3.0,112.0,91,1125,91.0,t,0,0,0,0,19,Missing,t,Kat,133927887.0,No license claimed,,,,,,No license claimed,No license claimed,,30-1,True,0.0,174.76312905474597,,,#FF9800,
23165210,https://www.airbnb.com/rooms/23165210,2020-08-31,Modern-Boston Center-2 Bed Next to Prudential #40,CorpGroup29,https://www.airbnb.com/users/show/133927887,Kat,,Back Bay,,42.34453,-71.08405,Entire apartment,Entire home/apt,5,2.0,2.0,139.0,91,1125,91.0,t,0,0,0,0,27,Missing,t,Kat,133927887.0,No license claimed,,,,,,No license claimed,No license claimed,,30-2,True,0.0,88.09204077280698,,,#FF9800,
23687280,https://www.airbnb.com/rooms/23687280,2020-08-31,Charming 3 Bed  Near hynes convention center #40,CorpGroup29,https://www.airbnb.com/users/show/133927887,Kat,,Back Bay,,42.34556,-71.08614,Entire apartment,Entire home/apt,7,3.0,3.0,353.0,91,1125,91.0,t,0,0,0,0,14,Missing,t,Kat,133927887.0,No license claimed,,,,,,No license claimed,No license claimed,,30-1,True,0.0,39.75554446040507,,,#FF9800,
23687980,https://www.airbnb.com/rooms/23687980,2020-08-31,Luxury - 3 Bed - Next to Prudential #44,CorpGroup29,https://www.airbnb.com/users/show/133927887,Kat,,Back Bay,,42.34567,-71.08595,Entire apartment,Entire home/apt,7,3.0,3.0,325.0,91,1125,91.0,t,0,0,0,0,14,Missing,t,Kat,133927887.0,No license claimed,,,,,,No license claimed,No license claimed,,30-1,True,0.0,44.61606628082899,,,#FF9800,
28241815,https://www.airbnb.com/rooms/28241815,2020-08-31,Luxury - 3 Bed - Next to Prudential #65,CorpGroup29,https://www.airbnb.com/users/show/133927887,Kat,,Back Bay,,42.34409,-71.08378,Entire apartment,Entire home/apt,7,3.0,3.0,1000.0,91,1125,91.0,t,0,0,0,0,25,Missing,t,Kat,133927887.0,No license claimed,,,,,,No license claimed,No license claimed,,30-2,True,0.0,88.09209068210163,,,#FF9800,
