id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,cluster,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
16447567,https://www.airbnb.com/rooms/16447567,#104 Boston 独立房 全楼禁烟AC room,CorpGroup22,https://www.airbnb.com/users/show/105851798,Anne,"Dorchester , Massachusetts, United States",Dorchester,2020-09-01,,42.3076,-71.06541999999997,Private room in apartment,Private room,2,1.0,2.0,50.0,28,360,28.0,t,30,60,90,90,84,Missing,f,Anne,105851798.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,23-3,19.891884635683674,23-3-0,19.891884635683674,#FF9800,True
16731118,https://www.airbnb.com/rooms/16731118,#103 Boston private AC room 可讲国语禁止吸烟,CorpGroup22,https://www.airbnb.com/users/show/105851798,Anne,"Dorchester , Massachusetts, United States",Dorchester,2020-08-31,,42.30775,-71.0651,Private room in apartment,Private room,1,1.0,1.0,47.0,30,360,30.0,t,6,6,35,35,44,Missing,f,Anne,105851798.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,23-3,90.00711894357715,23-3-0,90.00711894357715,#FF9800,True
17952482,https://www.airbnb.com/rooms/17952482,#101 Boston New heating AC room 全樓禁烟讲国语,CorpGroup22,https://www.airbnb.com/users/show/105851798,Anne,"Dorchester , Massachusetts, United States",Dorchester,2020-09-01,,42.30752,-71.06525,Private room in apartment,Private room,2,1.0,4.0,49.0,91,180,91.0,t,0,30,60,335,27,Missing,f,Anne,105851798.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,23-3,64.5051642700839,23-3-0,64.5051642700839,#FF9800,True
19885281,https://www.airbnb.com/rooms/19885281,#203 Boston New Central AC Private Queen Bed,CorpGroup22,https://www.airbnb.com/users/show/105851798,Anne,"Dorchester , Massachusetts, United States",Dorchester,2020-09-01,,42.3075,-71.06533,Private room in apartment,Private room,1,1.0,1.0,49.0,28,360,28.0,t,0,0,22,297,37,Missing,f,Anne,105851798.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,23-3,59.67923139919826,23-3-0,59.67923139919826,#FF9800,True
19885345,https://www.airbnb.com/rooms/19885345,#202 Boston private AC Queen BR 全楼禁烟 可讲国语,CorpGroup22,https://www.airbnb.com/users/show/105851798,Anne,"Dorchester , Massachusetts, United States",Dorchester,2020-09-01,,42.30792,-71.06513000000002,Private room in apartment,Private room,2,1.0,1.0,48.0,28,180,28.0,t,10,40,70,345,25,Missing,f,Anne,105851798.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,23-3,122.52225081505765,23-3-0,122.52225081505765,#FF9800,True
19918817,https://www.airbnb.com/rooms/19918817,#204 Boston private AC BR 全楼禁烟廚具齐全,CorpGroup22,https://www.airbnb.com/users/show/105851798,Anne,"Dorchester , Massachusetts, United States",Dorchester,2020-09-01,,42.30754,-71.06525,Private room in apartment,Private room,2,1.0,1.0,53.0,28,360,28.0,t,28,58,88,363,25,Missing,f,Anne,105851798.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,23-3,59.1954550297845,23-3-0,59.1954550297845,#FF9800,True
20269422,https://www.airbnb.com/rooms/20269422,#205 Boston Private Room AC 双床 厨具齐全,CorpGroup22,https://www.airbnb.com/users/show/105851798,Anne,"Dorchester , Massachusetts, United States",Dorchester,2020-09-01,,42.3077,-71.06489,Private room in apartment,Private room,2,1.0,2.0,50.0,28,360,28.0,t,1,31,61,336,30,024679,f,Anne,105851798.0,Not found (fabricated),Not found (fabricated),,Owner-Adjacent Unit,1.0,,Not found (fabricated),Not found (fabricated),,-1.0,,,,,#E64A19,
23152798,https://www.airbnb.com/rooms/23152798,#105 Entire FL AC  (4 Br 2 both ) 厨具齐全讲国语,CorpGroup22,https://www.airbnb.com/users/show/105851798,Anne,"Dorchester , Massachusetts, United States",Dorchester,2020-09-01,,42.29507,-71.06193,Entire apartment,Entire home/apt,8,4.0,5.0,258.0,28,360,28.0,t,5,5,35,309,0,Missing,t,Anne,105851798.0,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,#FF9800,
23668146,https://www.airbnb.com/rooms/23668146,#102 Boston private AC BR 全楼禁烟厨具齐全适長住,CorpGroup22,https://www.airbnb.com/users/show/105851798,Anne,"Dorchster , Massachusetts, United States",Dorchester,2020-09-01,,42.30793,-71.06505,Private room in apartment,Private room,1,1.0,1.0,48.0,28,360,28.0,t,25,55,85,265,31,Missing,t,Anne,105851798.0,No license claimed,,,,,,No license claimed,No license claimed,,0.0,23-3,139.41456840419718,23-3-0,139.41456840419718,#FF9800,True
26750505,https://www.airbnb.com/rooms/26750505,#201 Boston Private AC Twin BR全楼禁烟,CorpGroup22,https://www.airbnb.com/users/show/105851798,Anne,"Dorchster , Massachusetts, United States",Dorchester,2020-09-01,,42.30935,-71.0659,Private room in apartment,Private room,1,1.0,1.0,40.0,28,360,28.0,t,1,31,61,336,19,Missing,f,Anne,105851798.0,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,#FF9800,
