id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
12287958,https://www.airbnb.com/rooms/12287958,2020-08-31,Copley Vacation Rental on the Park  w/ patio M325,CorpGroup36,https://www.airbnb.com/users/show/32532791,Bed and Breakfast Associates Bay Colony,"Boston, Massachusetts, United States",South End,,42.34382,-71.07536999999998,Entire apartment,Entire home/apt,2,,0.0,161.0,3,45,2.0,t,8,29,30,182,37,383222,f,Marie,32532791.0,Active,Active,72 Montgomery ST 04 2 Roxbury MA 02116,Owner-Adjacent Unit,1.0,,Active,Active,,,,,,,,#4CAF50,
12290886,https://www.airbnb.com/rooms/12290886,2020-08-31,South End Suite Vacation Rental M365-1,CorpGroup36,https://www.airbnb.com/users/show/32532791,Bed and Breakfast Associates Bay Colony,"Boston, Massachusetts, United States",South End,,42.34508,-71.0774,Entire apartment,Entire home/apt,4,1.0,2.0,198.0,3,200,1.0,t,0,0,0,122,31,395639,f,Marie,32532791.0,Active,Active,19 Braddock PARK 04 2 Boston MA 02116,Owner-Adjacent Unit,1.0,,Active,Active,,,,,,,,#4CAF50,
13714817,https://www.airbnb.com/rooms/13714817,2020-09-01,Abigayle's Bed and Breakfast M263 Q3a,CorpGroup36,https://www.airbnb.com/users/show/32532791,Bed and Breakfast Associates Bay Colony,"Boston, Massachusetts, United States",Fenway,,42.35021,-71.09801,Private room in house,Private room,2,1.0,1.0,175.0,2,124,2.0,t,0,0,0,149,59,389081,f,Marie,32532791.0,Expired/Void/Revoked,Expired,,Home Share Unit,5.0,,Expired/Void/Revoked,Expired,,,,,,,,#FF5722,
14824684,https://www.airbnb.com/rooms/14824684,2020-09-01,Abigayle's Bed and Breakfast M263 King/Singles,CorpGroup36,https://www.airbnb.com/users/show/32532791,Bed and Breakfast Associates Bay Colony,"Boston, Massachusetts, United States",Fenway,,42.35046,-71.10162,Private room in house,Private room,2,1.0,2.0,175.0,2,145,2.0,t,0,4,4,154,46,389081,f,Marie,32532791.0,Expired/Void/Revoked,Expired,,Home Share Unit,5.0,,Expired/Void/Revoked,Expired,,,,,,,,#FF5722,
14825159,https://www.airbnb.com/rooms/14825159,2020-09-01,Abigayle's Bed and Breakfast Single M263 S3,CorpGroup36,https://www.airbnb.com/users/show/32532791,Bed and Breakfast Associates Bay Colony,"Boston, Massachusetts, United States",Fenway,,42.34992,-71.09619,Private room in house,Private room,1,1.0,1.0,130.0,2,30,2.0,t,0,0,0,150,49,389081,f,Marie,32532791.0,Expired/Void/Revoked,Expired,,Home Share Unit,5.0,,Expired/Void/Revoked,Expired,,,,,,,,#FF5722,
14991767,https://www.airbnb.com/rooms/14991767,2020-08-31,My Flat on Braddock M366,CorpGroup36,https://www.airbnb.com/users/show/32532791,Bed and Breakfast Associates Bay Colony,,South End,,42.34401,-71.07813,Entire apartment,Entire home/apt,4,1.0,3.0,164.0,3,200,3.0,t,0,0,0,152,26,383213,f,Marie,32532791.0,Expired/Void/Revoked,Expired,,Owner-Adjacent Unit,1.0,,Expired/Void/Revoked,Expired,,,,,,,,#FF5722,
21150610,https://www.airbnb.com/rooms/21150610,2020-09-01,Abigayle's Bed and Breakfast Single M263 S4,CorpGroup36,https://www.airbnb.com/users/show/32532791,Bed and Breakfast Associates Bay Colony,"Boston, Massachusetts, United States",Fenway,,42.3507,-71.10351999999997,Private room in house,Private room,1,1.0,1.0,130.0,2,145,2.0,t,0,0,0,145,40,389081,f,Marie,32532791.0,Expired/Void/Revoked,Expired,,Home Share Unit,5.0,,Expired/Void/Revoked,Expired,,,,,,,,#FF5722,
28340540,https://www.airbnb.com/rooms/28340540,2020-09-01,Abigayle's Bed and Breakfast M263 K3c,CorpGroup36,https://www.airbnb.com/users/show/32532791,Bed and Breakfast Associates Bay Colony,"Boston, Massachusetts, United States",Fenway,,42.3506,-71.09524,Private room in house,Private room,2,1.0,1.0,175.0,2,90,2.0,t,0,0,0,150,19,389081,f,Marie,32532791.0,Expired/Void/Revoked,Expired,,Home Share Unit,5.0,,Expired/Void/Revoked,Expired,,,,,,,,#FF5722,
38407434,https://www.airbnb.com/rooms/38407434,2020-08-31,1863 House Bed and  Breakfast M307 Room 2,CorpGroup36,https://www.airbnb.com/users/show/32532791,Bed and Breakfast Associates Bay Colony,"Boston, Massachusetts, United States",South End,,42.34337,-71.07551,Private room in bed and breakfast,Private room,2,1.0,1.0,130.0,2,7,2.0,t,0,0,0,0,9,383981,f,Marie,32532791.0,Expired/Void/Revoked,Expired,,Limited Share Unit,2.0,,Expired/Void/Revoked,Expired,,37-1,True,0.0,91.85724398657032,,,#FF5722,
41397978,https://www.airbnb.com/rooms/41397978,2020-08-31,1863 House Bed and  Breakfast M307 Room 1,CorpGroup36,https://www.airbnb.com/users/show/32532791,Bed and Breakfast Associates Bay Colony,"Boston, Massachusetts, United States",South End,,42.34349,-71.07485,Private room in bed and breakfast,Private room,2,1.0,1.0,130.0,2,7,2.0,t,0,0,0,0,1,383981,f,Marie,32532791.0,Expired/Void/Revoked,Expired,,Limited Share Unit,2.0,,Expired/Void/Revoked,Expired,,37-1,True,0.0,91.8571616434264,,,#FF5722,
