id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
40673057,https://www.airbnb.com/rooms/40673057,2020-09-01,Lux Bedroom,315550531,https://www.airbnb.com/users/show/315550531,Julia,"Boston, Massachusetts, United States",Dorchester,,42.31304,-71.06697,Private room in house,Private room,2,1.0,1.0,90.0,1,1125,1.0,t,0,0,0,58,1,418952,t,,,Expired/Void/Revoked,Inactive,,Exempt: Lodging House,5.0,,Expired/Void/Revoked,Inactive,,87-2,True,0.0,115.06551801040916,,,#FF5722,
40673611,https://www.airbnb.com/rooms/40673611,2020-09-01,Beautiful Bedroom,315550531,https://www.airbnb.com/users/show/315550531,Julia,"Boston, Massachusetts, United States",Dorchester,,42.31365,-71.06675,Private room in house,Private room,2,1.0,1.0,90.0,1,1125,1.0,t,0,0,0,58,1,418952,t,,,Expired/Void/Revoked,Inactive,,Exempt: Lodging House,5.0,,Expired/Void/Revoked,Inactive,,87-2,True,0.0,115.06548660243187,,,#FF5722,
40673777,https://www.airbnb.com/rooms/40673777,2020-09-01,Boston bedroom,315550531,https://www.airbnb.com/users/show/315550531,Julia,"Boston, Massachusetts, United States",Dorchester,,42.3115,-71.06858000000003,Private room in house,Private room,2,1.0,1.0,90.0,1,1125,1.0,t,0,30,60,150,0,418952,t,,,Expired/Void/Revoked,Inactive,,Exempt: Lodging House,5.0,,Expired/Void/Revoked,Inactive,,87-1,True,0.0,62.237931885436545,,,#FF5722,
40673955,https://www.airbnb.com/rooms/40673955,2020-09-01,Cozy bedroom,315550531,https://www.airbnb.com/users/show/315550531,Julia,"Boston, Massachusetts, United States",Dorchester,,42.3118,-71.06836,Private room in house,Private room,2,1.0,1.0,75.0,1,1125,1.0,t,0,0,29,119,0,418952,t,,,Expired/Void/Revoked,Inactive,,Exempt: Lodging House,5.0,,Expired/Void/Revoked,Inactive,,87-1,True,0.0,62.23789937700038,,,#FF5722,
40674186,https://www.airbnb.com/rooms/40674186,2020-09-01,Private bedroom in Boston,315550531,https://www.airbnb.com/users/show/315550531,Julia,"Boston, Massachusetts, United States",Dorchester,,42.31185,-71.06657,Private room in house,Private room,2,1.0,1.0,75.0,1,1125,1.0,t,0,0,0,58,1,418952,t,,,Expired/Void/Revoked,Inactive,,Exempt: Lodging House,5.0,,Expired/Void/Revoked,Inactive,,,,,,,,#FF5722,
