id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
18711,https://www.airbnb.com/rooms/18711,2020-09-01,The Dorset Redline | 3BR 1BA | Walk to Redline for Mass General!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.32212,-71.06096,Entire apartment,Entire home/apt,7,3.0,3.0,129.0,32,1125,32.0,t,0,0,20,211,52,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-1,True,0.0,134.41902186094157,11-1-0,2.2235616080925946,#FF9800,True
530983,https://www.airbnb.com/rooms/530983,2020-09-01,The Grand View Redline | 5BR 2BA | Victorian Home near Boston Medical and Mass General!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.31368,-71.0612,Entire house,Entire home/apt,9,5.0,5.0,206.0,29,1125,29.0,t,0,4,34,289,67,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-2,True,0.0,41.88615375590759,11-2-0,41.88615375590759,#FF9800,True
533114,https://www.airbnb.com/rooms/533114,2020-09-01,The Sawyer RedLine | 2BR 2.5BA | 1st Floor unit on Redline to Mass General and BMC!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.3122,-71.0611,Entire condominium,Entire home/apt,6,2.0,2.0,86.0,32,1125,32.0,t,1,31,61,325,53,Missing,t,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
533152,https://www.airbnb.com/rooms/533152,2020-09-01,The Penthouse Redline | 2BR 1BA | Walk to the Redline for UMass and Mass General!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.32212,-71.06096,Entire apartment,Entire home/apt,5,2.0,2.0,65.0,32,1125,32.0,t,3,3,9,251,56,Missing,t,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-1,True,0.0,134.41902186094157,11-1-0,2.2235616080925946,#FF9800,True
561769,https://www.airbnb.com/rooms/561769,2020-09-01,The Sky View Redline | 3BR 1BA | Mass General and Boston Medical!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.31371,-71.06126,Entire apartment,Entire home/apt,6,3.0,7.0,103.0,29,1125,29.0,t,0,0,0,204,59,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-2,True,0.0,39.61589897438933,11-2-0,39.61589897438933,#FF9800,True
579605,https://www.airbnb.com/rooms/579605,2020-09-01,The Mayhew Redline | 2BR 1BA | Walk to the Redline for UMass and Mass General!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.32212,-71.06095,Entire apartment,Entire home/apt,5,2.0,2.0,105.0,32,1125,32.0,t,10,40,70,301,52,Missing,t,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-1,True,0.0,133.7293298352806,11-1-0,1.1345503453834676,#FF9800,True
601763,https://www.airbnb.com/rooms/601763,2020-09-01,"The Alameda 2 Commuter Rail | 2BR 1BA | Brookline Area, free parking near Faulkner!",CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,,West Roxbury,,42.29192000000001,-71.15406999999998,Entire house,Entire home/apt,5,3.0,5.0,111.0,32,1125,32.0,t,0,0,0,211,37,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
3539510,https://www.airbnb.com/rooms/3539510,2020-09-01,The Roseclair | 3BR 1BA | 2nd Floor near UMass Boston Redline T station!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.32213,-71.06094,Entire apartment,Entire home/apt,6,3.0,3.0,58.0,32,1125,32.0,t,1,31,61,306,31,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-1,True,0.0,129.5439632580398,11-1-0,4.347284448035607,#FF9800,True
21861361,https://www.airbnb.com/rooms/21861361,2020-08-31,Sunset 206 GreenLine | 1BR 1BA | Walk to Beth Israel Deaconess and the GreenLine!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Mission Hill,,42.3317,-71.10945,Entire apartment,Entire home/apt,4,1.0,1.0,75.0,32,1125,32.0,t,0,11,41,194,36,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-3,True,0.0,111.90039611478214,,,#FF9800,
21861781,https://www.airbnb.com/rooms/21861781,2020-08-31,Sunset 306 GreenLine | 1BR 1BA | Walk to Dana Farber and the GreenLine!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Mission Hill,,42.33191,-71.10906,Entire apartment,Entire home/apt,4,1.0,1.0,93.0,32,1125,32.0,t,1,1,31,184,43,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-3,True,0.0,171.51652465746866,,,#FF9800,
21861961,https://www.airbnb.com/rooms/21861961,2020-08-31,Sunset 506 GreenLine | 1BR 1BA | Walk to Boston Children's and the GreenLine Trolley!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Mission Hill,,42.33185,-71.10906,Entire apartment,Entire home/apt,4,1.0,2.0,99.0,32,1125,32.0,t,0,0,7,160,34,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-3,True,0.0,150.32184758140855,,,#FF9800,
21862054,https://www.airbnb.com/rooms/21862054,2020-08-31,Sunset 404 GreenLine | 1BR 1BA | Walk to Brigham and Women's and GreenLine Trolley!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Mission Hill,,42.3309,-71.10923000000003,Entire apartment,Entire home/apt,4,1.0,2.0,82.0,32,1125,32.0,t,0,0,7,160,29,Missing,t,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-3,True,0.0,201.27264755031476,,,#FF9800,
21862176,https://www.airbnb.com/rooms/21862176,2020-08-31,Sunset 604 GreenLine | 1BR 1BA | Falkner Hospital and the GreenLine!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Mission Hill,,42.3309,-71.10923000000003,Entire apartment,Entire home/apt,4,1.0,1.0,103.0,32,1125,32.0,t,0,21,51,204,34,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-3,True,0.0,201.27264755031476,,,#FF9800,
23567704,https://www.airbnb.com/rooms/23567704,2020-08-31,The Washington 2 Orangeline| 3BR 2BA | Emerald Necklace walking distance to the Orangeline!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Jamaica Plain,,42.30846,-71.10579,Entire condominium,Entire home/apt,8,3.0,4.0,180.0,45,1125,45.0,t,0,0,0,0,25,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-4,True,0.0,135.22528851232994,,,#FF9800,
23567927,https://www.airbnb.com/rooms/23567927,2020-09-01,The Washington 3 OrangeLine | 3BR 2BA | Forest Hills and Faulkner on OrangeLine!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Jamaica Plain,,42.30973,-71.11514,Entire apartment,Entire home/apt,7,3.0,4.0,155.0,35,1125,35.0,t,0,0,0,48,30,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
24826742,https://www.airbnb.com/rooms/24826742,2020-08-31,Sunset 110 GreenLine | 2BR 1.5BA | Single Family Home walkable to BI and BW Hospitals!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Mission Hill,,42.32972,-71.10843,Entire house,Entire home/apt,6,2.0,2.0,129.0,32,1125,32.0,t,4,4,4,130,40,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
32309630,https://www.airbnb.com/rooms/32309630,2020-09-01,"The Strathmore 8 Greenline | 1BR 1BA | Cleveland Circle, BC and Dana Farber!",CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,,Brighton,,42.33931,-71.15122,Entire apartment,Entire home/apt,4,1.0,1.0,52.0,31,1125,31.0,t,0,21,51,278,4,Missing,t,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-6,True,0.0,0.0,,,#FF9800,
33467259,https://www.airbnb.com/rooms/33467259,2020-09-01,"The Strathmore 2 Greenline | 3BR  2BA  Bi-level | Cleveland Circle, BC and Brigham and Women's!",CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,,Brighton,,42.33931,-71.15122,Entire apartment,Entire home/apt,7,3.0,3.0,155.0,30,1125,30.0,t,0,0,0,250,1,Missing,t,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-6,True,0.0,0.0,,,#FF9800,
38215747,https://www.airbnb.com/rooms/38215747,2020-09-01,"The Strathmore 15 Greenline | 1 Bed 1 Bath | Cleveland Circle, BC and Beth Israel!",CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Brighton,,42.33931,-71.15122,Entire apartment,Entire home/apt,4,1.0,2.0,87.0,31,1125,31.0,t,0,28,58,332,1,Missing,t,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-6,True,0.0,0.0,,,#FF9800,
39098616,https://www.airbnb.com/rooms/39098616,2020-08-31,The Biltmore 1 OrangeLine | 3BR 2B | Forest Hills and Faulkner on OrangeLine!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Jamaica Plain,,42.31321,-71.10815,Entire condominium,Entire home/apt,6,3.0,4.0,155.0,30,1125,30.0,t,1,1,1,1,0,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-5,True,0.0,0.0,,,#FF9800,
39099155,https://www.airbnb.com/rooms/39099155,2020-08-31,The Saint Peter Home OrangeLine | 3BD 2BA | Walk to Whole Foods and OrangeLine!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Jamaica Plain,,42.31895,-71.10783,Entire apartment,Entire home/apt,7,3.0,3.0,155.0,30,1125,30.0,t,0,0,0,0,1,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
40756256,https://www.airbnb.com/rooms/40756256,2020-08-31,The Biltmore Bedroom A OrangeLine | Queen Bedroom with SmartTv | Forest Hills and Faulkner on OrangeLine!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,,Jamaica Plain,,42.31321,-71.10815,Private room in condominium,Private room,2,1.0,1.0,46.0,30,1125,30.0,t,1,1,1,1,1,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-5,True,0.0,0.0,,,#FF9800,
40779678,https://www.airbnb.com/rooms/40779678,2020-08-31,The Biltmore Bedroom B OrangeLine | Queen Bedroom with SmartTv | Whole Foods and Faulkner on OrangeLine!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,,Jamaica Plain,,42.31321,-71.10815,Private room in condominium,Private room,2,1.0,1.0,52.0,30,1125,30.0,t,1,1,1,21,0,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-5,True,0.0,0.0,,,#FF9800,
41522854,https://www.airbnb.com/rooms/41522854,2020-09-01,The Washington 3 North OrangeLine | Queen bed with lots of light | Forest Hills and Faulkner on OrangeLine!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Jamaica Plain,,42.30841,-71.10575,Private room in apartment,Private room,2,1.0,1.0,46.0,29,1125,29.0,t,0,0,0,43,0,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-4,True,0.0,119.64119570341884,,,#FF9800,
41526811,https://www.airbnb.com/rooms/41526811,2020-09-01,The Washington 3 Master OrangeLine | Queen Bedroom with en-suite Bath | Forest Hills and Faulkner on OrangeLine!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Jamaica Plain,,42.30741,-71.10606,Private room in apartment,Private room,2,1.0,1.0,52.0,29,1125,29.0,t,0,0,0,43,0,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-4,True,0.0,254.46162054658717,,,#FF9800,
41527393,https://www.airbnb.com/rooms/41527393,2020-09-01,The Washington 3 South OrangeLine | Queen bed with lots of light | Forest Hills and Faulkner on OrangeLine!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Jamaica Plain,,42.30905,-71.10479000000002,Private room in condominium,Private room,2,1.0,1.0,46.0,29,1125,29.0,t,0,0,0,43,0,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,,,,,,,#FF9800,
41645010,https://www.airbnb.com/rooms/41645010,2020-09-01,The GV Twin Bedroom Redline | Cozy Twin Room with lots of light | Walk to Redline for Mass General!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.31384,-71.06113,Private room in house,Private room,1,1.0,1.0,34.0,29,1125,29.0,t,0,14,44,273,0,Missing,t,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-2,True,0.0,19.7876696820286,11-2-0,19.7876696820286,#FF9800,True
41645478,https://www.airbnb.com/rooms/41645478,2020-09-01,The GV Parlor Bedroom Redline | 1st Floor w/Queen |  Walk to Redline for Mass General and Boston Medical!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.31384,-71.06113,Private room in house,Private room,2,1.0,1.0,52.0,29,1125,29.0,t,0,20,50,273,2,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-2,True,0.0,19.7876696820286,11-2-0,19.7876696820286,#FF9800,True
41666852,https://www.airbnb.com/rooms/41666852,2020-09-01,The GV Blue Bedroom Redline | Queen Bed with fabulous views | Walk to Redline for Mass General!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.31384,-71.06113,Private room in house,Private room,2,1.0,1.0,47.0,29,1125,29.0,t,8,38,68,323,1,Missing,t,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-2,True,0.0,19.7876696820286,11-2-0,19.7876696820286,#FF9800,True
41706168,https://www.airbnb.com/rooms/41706168,2020-09-01,The GV Master Bedroom Redline | Queen Bedroom with tons of light | Walk to RedLine for Mass General!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.31384,-71.06113,Private room in house,Private room,2,1.0,1.0,46.0,29,1125,29.0,t,4,34,64,287,0,Missing,t,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-2,True,0.0,19.7876696820286,11-2-0,19.7876696820286,#FF9800,True
41799161,https://www.airbnb.com/rooms/41799161,2020-09-01,The Roseclair Bedroom 2 Redline | Queen bed in quiet room | Walk to the Redline for UMass and Mass General!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.32307,-71.06071,Private room in apartment,Private room,2,1.0,1.0,41.0,32,1125,32.0,t,0,0,8,237,1,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-1,True,0.0,218.93910053278273,,,#FF9800,True
41876953,https://www.airbnb.com/rooms/41876953,2020-09-01,The Roseclair Bedroom 1 Redline | Queen bed in Large Room | Walk to the Redline for UMass and Mass General!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.32319,-71.06012,Private room in apartment,Private room,2,1.0,1.0,48.0,32,1125,32.0,t,30,49,57,286,1,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-1,True,0.0,323.2374198742483,,,#FF9800,True
41876957,https://www.airbnb.com/rooms/41876957,2020-09-01,The Roseclair Bedroom 3 Redline | Queen bed in Large Room | Walk to the Redline for UMass and Mass General!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.32258,-71.06116,Private room in apartment,Private room,2,1.0,1.0,46.0,30,1125,30.0,t,0,0,8,237,1,Missing,f,Lance,71783.0,No license claimed,,,,,,No license claimed,No license claimed,,11-1,True,0.0,97.35708344808658,,,#FF9800,True
41907280,https://www.airbnb.com/rooms/41907280,2020-09-01,The GV Yellow Bedroom Redline | Queen Bed with in room TV  | Walk to Redline for Mass General!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.31271,-71.06153,Private room in house,Private room,2,1.0,1.0,46.0,29,1125,29.0,t,0,4,34,261,1,010678,t,Lance,71783.0,Not found (fabricated),Not found (fabricated),,,9.0,,Not found (fabricated),Not found (fabricated),,,,,,,,#E64A19,
41931127,https://www.airbnb.com/rooms/41931127,2020-08-31,The Biltmore Bedroom C OrangeLine | Queen Bedroom with SmartTv | Whole Foods and Faulkner on OrangeLine!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Jamaica Plain,,42.3126,-71.10757,Private room in condominium,Private room,2,1.0,1.0,41.0,30,1125,30.0,t,1,1,1,21,0,010678,f,Lance,71783.0,Not found (fabricated),Not found (fabricated),,,9.0,,Not found (fabricated),Not found (fabricated),,,,,,,,#E64A19,
42376848,https://www.airbnb.com/rooms/42376848,2020-09-01,"The Redlands 1 Commuter Rail | 2BR 1BA | Brookline Area, Faulkner and walk to shopping!",CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,,West Roxbury,,42.29268,-71.1531,Entire apartment,Entire home/apt,4,2.0,3.0,129.0,31,1125,31.0,t,0,16,46,88,1,010678,f,Lance,71783.0,Not found (fabricated),Not found (fabricated),,,9.0,,Not found (fabricated),Not found (fabricated),,,,,,,,#E64A19,
42870400,https://www.airbnb.com/rooms/42870400,2020-09-01,The Dorset Bedroom 1 Redline |  Walk to the Redline for UMass and Mass General!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.32096,-71.05991999999998,Private room in apartment,Private room,2,1.0,1.0,41.0,32,1125,32.0,t,30,60,90,319,0,010678,f,Lance,71783.0,Not found (fabricated),Not found (fabricated),,,9.0,,Not found (fabricated),Not found (fabricated),,,,,,,,#E64A19,
42870430,https://www.airbnb.com/rooms/42870430,2020-09-01,The Dorset Bedroom 2 | Queen bed in quiet room | Walk to the Redline for UMass and Mass General!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.32262,-71.06192,Private room in apartment,Private room,2,1.0,1.0,37.0,32,1125,32.0,t,30,60,80,271,0,010678,f,Lance,71783.0,Not found (fabricated),Not found (fabricated),,,9.0,,Not found (fabricated),Not found (fabricated),,,,,,,,#E64A19,
42870478,https://www.airbnb.com/rooms/42870478,2020-09-01,The Dorset Bedroom 3 | Queen bed in Large Room | Walk to the Redline for UMass and Mass General!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Dorchester,,42.32328,-71.05993000000002,Private room in apartment,Private room,2,1.0,1.0,52.0,32,1125,32.0,t,0,0,30,273,0,010678,t,Lance,71783.0,Not found (fabricated),Not found (fabricated),,,9.0,,Not found (fabricated),Not found (fabricated),,,,,,,,#E64A19,
44061637,https://www.airbnb.com/rooms/44061637,2020-08-31,The Saint Peter | Bedroom A | Walk to Whole Foods and OrangeLine!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Jamaica Plain,,42.31857,-71.10763,Private room in apartment,Private room,2,1.0,1.0,48.0,30,1125,30.0,t,0,0,0,0,0,010678,f,Lance,71783.0,Not found (fabricated),Not found (fabricated),,,9.0,,Not found (fabricated),Not found (fabricated),,,,,,,,#E64A19,
44061640,https://www.airbnb.com/rooms/44061640,2020-08-31,The Saint Peter Home OrangeLine | Bedroom B | Walk to Whole Foods and OrangeLine!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Jamaica Plain,,42.31997,-71.10682,Private room in apartment,Private room,2,1.0,1.0,46.0,30,1125,30.0,t,0,0,0,0,0,010678,f,Lance,71783.0,Not found (fabricated),Not found (fabricated),,,9.0,,Not found (fabricated),Not found (fabricated),,,,,,,,#E64A19,
44061641,https://www.airbnb.com/rooms/44061641,2020-09-01,The Saint Peter Home OrangeLine | Bedroom C | Walk to Whole Foods and OrangeLine!,CorpGroup11,https://www.airbnb.com/users/show/71783,Lance,"Boston, Massachusetts, United States",Jamaica Plain,,42.31938,-71.1085,Private room in apartment,Private room,2,1.0,1.0,52.0,30,1125,30.0,t,0,0,0,0,0,010678,f,Lance,71783.0,Not found (fabricated),Not found (fabricated),,,9.0,,Not found (fabricated),Not found (fabricated),,,,,,,,#E64A19,
