id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
43752131,https://www.airbnb.com/rooms/43752131,2020-08-31,Work from home in this gorgeous 2BD in downtown Boston,CorpGroup9,https://www.airbnb.com/users/show/8534462,Barsala,,Downtown,,42.3527,-71.06295,Entire apartment,Entire home/apt,3,2.0,2.0,247.0,2,1125,2.0,t,26,56,58,82,0,STRLH/STRBB,t,Barsala,8534462.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,9-1,True,0.125,465.37183067593384,,,#9E9E9E,True
43752166,https://www.airbnb.com/rooms/43752166,2020-08-31,Lux 2BD designed for you - a perfect staycation!,CorpGroup9,https://www.airbnb.com/users/show/8534462,Barsala,,Downtown,,42.35158,-71.06328,Entire apartment,Entire home/apt,3,2.0,2.0,244.0,2,1125,2.0,t,30,60,62,86,0,STRLH/STRBB,t,Barsala,8534462.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,9-1,True,0.125,269.321897263813,,,#9E9E9E,True
43752189,https://www.airbnb.com/rooms/43752189,2020-08-31,Work from home in this charming 2BD in downtown Boston,CorpGroup9,https://www.airbnb.com/users/show/8534462,Barsala,,Downtown,,42.35243,-71.06307,Entire apartment,Entire home/apt,4,2.0,2.0,228.0,2,1125,2.0,t,7,37,67,102,0,STRLH/STRBB,t,Barsala,8534462.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,9-1,True,0.125,378.1810479893728,,,#9E9E9E,True
43752225,https://www.airbnb.com/rooms/43752225,2020-08-31,"Find your new home in this cozy 1BD, self-checkin",CorpGroup9,https://www.airbnb.com/users/show/8534462,Barsala,,Downtown,,42.3514,-71.06508000000002,Entire apartment,Entire home/apt,2,1.0,1.0,129.0,2,1125,2.0,t,19,49,51,75,1,STRLH/STRBB,t,Barsala,8534462.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,9-1,True,0.125,282.2325486904892,9-1-0,91.06781919508781,#9E9E9E,True
43752253,https://www.airbnb.com/rooms/43752253,2020-08-31,Professionally-cleaned 1BD in downtown Boston,CorpGroup9,https://www.airbnb.com/users/show/8534462,Barsala,,Downtown,,42.35272,-71.06311,Entire apartment,Entire home/apt,2,1.0,1.0,129.0,2,1125,2.0,t,17,47,49,73,0,STRLH/STRBB,t,Barsala,8534462.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,9-1,True,0.125,439.8902013041508,,,#9E9E9E,True
43752273,https://www.airbnb.com/rooms/43752273,2020-08-31,Professionally-cleaned 1BD condo in downtown Boston,CorpGroup9,https://www.airbnb.com/users/show/8534462,Barsala,,Downtown,,42.35148,-71.06445,Entire apartment,Entire home/apt,2,1.0,1.0,132.0,2,1125,2.0,t,13,43,45,69,0,STRLH/STRBB,t,Barsala,8534462.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,9-1,True,0.125,143.82112122561472,9-1-0,101.79873750548124,#9E9E9E,True
43752329,https://www.airbnb.com/rooms/43752329,2020-08-31,Charming 2BD designed for you - a perfect staycation!,CorpGroup9,https://www.airbnb.com/users/show/8534462,Barsala,,Downtown,,42.35324,-71.06306,Entire apartment,Entire home/apt,4,2.0,2.0,228.0,2,1125,2.0,t,23,53,83,118,0,STRLH/STRBB,t,Barsala,8534462.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,9-1,True,0.125,600.0189725676468,,,#9E9E9E,True
43820025,https://www.airbnb.com/rooms/43820025,2020-08-31,Modern and first-class service combined in this 1BD condo,CorpGroup9,https://www.airbnb.com/users/show/8534462,Barsala,,Downtown,,42.35145,-71.0655,Entire apartment,Entire home/apt,2,1.0,1.0,148.0,2,1125,2.0,t,18,48,50,74,1,STRLH/STRBB,t,Barsala,8534462.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,9-1,True,0.125,374.3972943824908,9-1-0,205.40330783405207,#9E9E9E,True
43820027,https://www.airbnb.com/rooms/43820027,2020-08-31,"Modern 2BD in downtown Boston, washer/dryer",CorpGroup9,https://www.airbnb.com/users/show/8534462,Barsala,,Downtown,,42.35629,-71.06056,Entire apartment,Entire home/apt,4,2.0,2.0,248.0,2,1125,2.0,t,29,59,89,124,0,STRLH/STRBB,t,Barsala,8534462.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,,,,,,,#9E9E9E,
43820035,https://www.airbnb.com/rooms/43820035,2020-08-31,Spacious studio in downtown Boston good for longer stays,CorpGroup9,https://www.airbnb.com/users/show/8534462,Barsala,,Downtown,,42.35171,-71.06357,Entire apartment,Entire home/apt,2,,1.0,145.0,2,1125,2.0,t,17,47,49,73,0,STRLH/STRBB,t,Barsala,8534462.0,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,9-1,True,0.125,180.26864102666352,,,#9E9E9E,True
