id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
20635474,https://www.airbnb.com/rooms/20635474,2020-08-31,(104) Back Bay Studio - Prime Location/ St Botolph,CorpGroup12,https://www.airbnb.com/users/show/21184200,Together We,"Boston, Massachusetts, United States",Back Bay,,42.34392,-71.08196,Entire apartment,Entire home/apt,2,1.0,1.0,170.71,1,1124,1.0,t,28,58,88,113,150,STRHS,t,Airbnb,21184200.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,,,,,,,#9E9E9E,
29825154,https://www.airbnb.com/rooms/29825154,2020-09-01,"Luxury 2 bed 2 Bath , Near Boston Medical",CorpGroup12,https://www.airbnb.com/users/show/21184200,Together We,"Boston, Massachusetts, United States",South End,,42.33642,-71.07656999999998,Entire apartment,Entire home/apt,4,2.0,2.0,315.0,2,1124,2.0,t,26,26,26,26,51,415003,t,Airbnb,21184200.0,Expired/Void/Revoked,Void,,Exempt: Executive Suite,1.0,,Expired/Void/Revoked,Void,,,,,,,,#FF5722,
31261025,https://www.airbnb.com/rooms/31261025,2020-08-31,"(X7) Back Bay Studio, Cute and Cozy",CorpGroup12,https://www.airbnb.com/users/show/21184200,Together We,"Boston, Massachusetts, United States",Back Bay,,42.35376,-71.07739000000002,Entire apartment,Entire home/apt,2,1.0,1.0,165.0,1,1125,1.0,t,30,31,31,31,45,STRHS,t,Airbnb,21184200.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,12-6,False,,19.878876934514423,,,#9E9E9E,
31466069,https://www.airbnb.com/rooms/31466069,2020-09-01,(S4) Hotel like Suite in Downtown Boston! BEST!,CorpGroup12,https://www.airbnb.com/users/show/21184200,Together We,"Boston, Massachusetts, United States",Downtown,,42.36013,-71.05358000000003,Entire apartment,Entire home/apt,2,,1.0,228.29,1,1125,1.0,t,24,24,24,24,94,STRHS,t,Airbnb,21184200.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,,,,,,,#9E9E9E,
32133771,https://www.airbnb.com/rooms/32133771,2020-09-01,(S5)Hotel like Suite in Downtown Boston!,CorpGroup12,https://www.airbnb.com/users/show/21184200,Together We,"Boston, Massachusetts, United States",Downtown,,42.35905,-71.053,Entire apartment,Entire home/apt,2,1.0,1.0,239.0,1,1125,1.0,t,30,30,30,30,62,STRHS,t,Airbnb,21184200.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,12-8,False,,86.01644102021976,,,#9E9E9E,
33250560,https://www.airbnb.com/rooms/33250560,2020-08-31,(X9) Back Bay- Simple Little Studio,CorpGroup12,https://www.airbnb.com/users/show/21184200,Together We,"Boston, Massachusetts, United States",Back Bay,,42.35271,-71.07649,Entire apartment,Entire home/apt,2,,2.0,164.0,1,1125,1.0,t,25,26,26,26,74,STRHS,t,Airbnb,21184200.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,12-3,False,,216.97205604799748,,,#9E9E9E,
35451331,https://www.airbnb.com/rooms/35451331,2020-08-31,(X6) Simple Little Stay!,CorpGroup12,https://www.airbnb.com/users/show/21184200,Together We,"Boston, Massachusetts, United States",Back Bay,,42.352,-71.07701,Entire apartment,Entire home/apt,2,,1.0,155.0,1,1125,1.0,t,23,49,51,51,30,STRHS,t,Airbnb,21184200.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,12-3,False,,107.86901870219783,,,#9E9E9E,
35454839,https://www.airbnb.com/rooms/35454839,2020-08-31,(P102) Cute and Cozy 1 bedroom Fenway Park!,CorpGroup12,https://www.airbnb.com/users/show/21184200,Together We,"Boston, Massachusetts, United States",Fenway,,42.3468,-71.10545,Entire apartment,Entire home/apt,3,1.0,1.0,154.0,2,1125,2.0,t,29,59,89,91,25,STRHS,t,Airbnb,21184200.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,,,,,,,#9E9E9E,
39755682,https://www.airbnb.com/rooms/39755682,2020-08-31,(BB-2R) Back Bay Beautiful Beacon Street Studio!,CorpGroup12,https://www.airbnb.com/users/show/260643536,Together We,"Boston, Massachusetts, United States",Back Bay,,42.35026,-71.08738000000002,Entire apartment,Entire home/apt,3,,1.0,150.0,1,1123,1.0,t,27,57,87,89,0,STRHS,t,Together We,260643536.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,,,,,,,#9E9E9E,
41458991,https://www.airbnb.com/rooms/41458991,2020-08-31,(S6) Lux Downtown Suite! Elevator direct to Room!,CorpGroup12,https://www.airbnb.com/users/show/21184200,Together We,"Boston, Massachusetts, United States",Downtown,,42.35874,-71.05348000000002,Entire apartment,Entire home/apt,2,,2.0,268.0,1,1125,1.0,t,0,0,0,0,19,STRHS,t,Airbnb,21184200.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,12-8,False,,86.01656024449512,,,#9E9E9E,
