id,listing_url,last_scraped,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,cluster,centroid_group_recognized,centroid_group_change_pct_listings,centroid_group_distance,sub_centroid,sub_centroid_distance,color,high_confidence
27734523,https://www.airbnb.com/rooms/27734523,2020-09-01,Boston Room (3-1),CorpGroup28,https://www.airbnb.com/users/show/209395207,Belkis,"Boston, Massachusetts, United States",Jamaica Plain,,42.31432,-71.10133,Private room in apartment,Private room,1,1.0,1.0,29.0,29,1125,29.0,t,2,27,57,331,14,Missing,t,Belkis,209395207.0,No license claimed,,,,,,No license claimed,No license claimed,,29-1,True,0.0,293.4417178450372,,,#FF9800,True
27854109,https://www.airbnb.com/rooms/27854109,2020-09-01,Boston private room (1-5),CorpGroup28,https://www.airbnb.com/users/show/209395207,Belkis,"Boston, Massachusetts, United States",Jamaica Plain,,42.31371,-71.1007,Private room in apartment,Private room,1,1.0,1.0,29.0,29,1125,29.0,t,0,0,0,242,10,Missing,t,Belkis,209395207.0,No license claimed,,,,,,No license claimed,No license claimed,,29-1,True,0.0,448.5692743170786,,,#FF9800,True
27920247,https://www.airbnb.com/rooms/27920247,2020-09-01,Boston Private room (1-3),CorpGroup28,https://www.airbnb.com/users/show/209395207,Belkis,"Boston, Massachusetts, United States",Jamaica Plain,,42.3135,-71.09928000000002,Private room in apartment,Private room,1,1.0,1.0,39.0,29,1125,29.0,t,0,0,0,152,11,Missing,t,Belkis,209395207.0,No license claimed,,,,,,No license claimed,No license claimed,,29-2,True,0.0,88.35687013340593,,,#FF9800,
27920433,https://www.airbnb.com/rooms/27920433,2020-09-01,Boston Private Room (1-1),CorpGroup28,https://www.airbnb.com/users/show/209395207,Belkis,"Boston, Massachusetts, United States",Jamaica Plain,,42.31536,-71.09966999999997,Private room in apartment,Private room,1,1.0,1.0,39.0,40,1125,40.0,t,0,0,29,255,2,Missing,t,Belkis,209395207.0,No license claimed,,,,,,No license claimed,No license claimed,,29-1,True,0.0,303.22604344779444,,,#FF9800,True
27921597,https://www.airbnb.com/rooms/27921597,2020-09-01,Boston private room (1-4),CorpGroup28,https://www.airbnb.com/users/show/209395207,Belkis,"Boston, Massachusetts, United States",Jamaica Plain,,42.3155,-71.10068000000003,Private room in apartment,Private room,1,1.0,1.0,29.0,29,1125,29.0,t,0,0,0,252,8,Missing,t,Belkis,209395207.0,No license claimed,,,,,,No license claimed,No license claimed,,29-1,True,0.0,204.4021725504689,,,#FF9800,True
27922387,https://www.airbnb.com/rooms/27922387,2020-09-01,Boston private room (1-2),CorpGroup28,https://www.airbnb.com/users/show/209395207,Belkis,"Boston, Massachusetts, United States",Jamaica Plain,,42.3139,-71.09963,Private room in apartment,Private room,1,1.0,1.0,39.14,29,1125,29.0,t,0,30,60,334,11,Missing,t,Belkis,209395207.0,No license claimed,,,,,,No license claimed,No license claimed,,29-2,True,0.0,91.0473700308648,,,#FF9800,
36439921,https://www.airbnb.com/rooms/36439921,2020-09-01,Boston Private Room (3-5) floor 3 room #5,CorpGroup28,https://www.airbnb.com/users/show/209395207,Belkis,,Jamaica Plain,,42.31555,-71.09971,Private room in apartment,Private room,1,1.0,1.0,30.0,29,1125,29.0,t,0,0,28,256,4,Missing,t,Belkis,209395207.0,No license claimed,,,,,,No license claimed,No license claimed,,29-1,True,0.0,335.24655273205934,,,#FF9800,True
37931130,https://www.airbnb.com/rooms/37931130,2020-09-01,Boston private room (2-5) Floor 2 - Room #5,CorpGroup28,https://www.airbnb.com/users/show/209395207,Belkis,,Jamaica Plain,,42.31379,-71.09924000000002,Private room in apartment,Private room,1,1.0,1.0,29.0,29,1125,29.0,t,0,27,57,332,3,Missing,t,Belkis,209395207.0,No license claimed,,,,,,No license claimed,No license claimed,,29-2,True,0.0,44.51011478112423,,,#FF9800,
41377724,https://www.airbnb.com/rooms/41377724,2020-09-01,Boston Private Room (2-2) Floor 2 Room #2,CorpGroup28,https://www.airbnb.com/users/show/209395207,Belkis,,Jamaica Plain,,42.31441,-71.10113,Private room in apartment,Private room,1,1.0,1.0,39.0,29,1125,29.0,t,30,60,90,364,0,Missing,t,Belkis,209395207.0,No license claimed,,,,,,No license claimed,No license claimed,,29-1,True,0.0,234.5883947906641,,,#FF9800,True
41405209,https://www.airbnb.com/rooms/41405209,2020-09-01,Boston Private Room (2-3) Floor 2 - Room #3,CorpGroup28,https://www.airbnb.com/users/show/209395207,Belkis,,Jamaica Plain,,42.31533,-71.0999,Private room in apartment,Private room,1,1.0,1.0,40.0,29,1125,29.0,t,3,33,63,338,2,Missing,t,Belkis,209395207.0,No license claimed,,,,,,No license claimed,No license claimed,,29-1,True,0.0,244.9918770983292,,,#FF9800,True
41405419,https://www.airbnb.com/rooms/41405419,2020-09-01,Boston Private Room (2-4) Floor 2 - Room #4,CorpGroup28,https://www.airbnb.com/users/show/209395207,Belkis,,Jamaica Plain,,42.31523,-71.10139000000002,Private room in apartment,Private room,1,1.0,1.0,39.0,29,1125,29.0,t,0,0,0,0,0,Missing,t,Belkis,209395207.0,No license claimed,,,,,,No license claimed,No license claimed,,29-1,True,0.0,229.26919784621222,,,#FF9800,True
41405550,https://www.airbnb.com/rooms/41405550,2020-09-01,Boston Private Room (2-1) Floor 2 - Room #1,CorpGroup28,https://www.airbnb.com/users/show/209395207,Belkis,,Jamaica Plain,,42.31505,-71.10123,Private room in apartment,Private room,1,1.0,1.0,29.0,29,1125,29.0,t,0,0,0,0,2,Missing,t,Belkis,209395207.0,No license claimed,,,,,,No license claimed,No license claimed,,29-1,True,0.0,165.1216253346044,,,#FF9800,True
